date,gross_return,turnover,transaction_cost,net_return,equity_curve
2008-10-10,-0.01264231115149499,0.0,0.0,-0.01264231115149499,108017.34180553663
2008-10-13,-0.06301469773330949,0.0,0.0,-0.06301469773330949,101210.66166170518
2008-10-14,0.014149507500662552,0.0,0.0,0.014149507500662552,102642.7426780345
2008-10-15,0.04925188258467404,0.0,0.0,0.04925188258467404,107698.09098858196
2008-10-16,-0.028513189589223952,0.0,0.0,-0.028513189589223952,104627.27490182704
2008-10-17,0.00639763720665063,0.0,0.0,0.00639763720665063,105296.64224856943
2008-10-20,-0.017805190279702846,0.0,0.0,-0.017805190279702846,103421.81549751986
2008-10-21,0.015518049973897108,0.0,0.0,0.015518049973897108,105026.72039880154
2008-10-22,0.025051692258408143,0.0,0.0,0.025051692258408143,107657.81747714218
2008-10-23,-0.004939024424374406,0.0,0.0,-0.004939024424374406,107126.09288714774
2008-10-24,0.026463539086007626,0.0,0.0,0.026463539086007626,109961.02843339805
2008-10-27,0.016988829554363805,0.0,0.0,0.016988829554363805,111829.13760307562
2008-10-28,-0.059820909417300214,0.0,0.0,-0.059820909417300214,105139.41689230724
2008-10-29,0.009732575585698833,0.0,0.0,0.009732575585698833,106162.69421424791
2008-10-30,-0.03271941705567297,0.0,0.0,-0.03271941705567297,102689.11274649805
2008-10-31,-0.007151461896801926,0.0,0.0,-0.007151461896801926,101954.73546947508
2008-11-03,0.0021495140334667267,0.0,0.0,0.0021495140334667267,102173.88860414512
2008-11-04,-0.035401014695694136,0.4,0.0002,-0.035601014695694135,98536.39449443274
2008-11-05,0.038460752652047375,0.0,0.0,0.038460752652047375,102326.17839030767
2008-11-06,0.02660201648071442,0.0,0.0,0.02660201648071442,105048.26107425516
2008-11-07,-0.02445427605896638,0.0,0.0,-0.02445427605896638,102479.38189843095
2008-11-10,0.009308798298938204,0.0,0.0,0.009308798298938204,103433.3417943233
2008-11-11,0.01988339470159447,0.0,0.0,0.01988339470159447,105489.94775452476
2008-11-12,0.03164295440716375,0.0,0.0,0.03164295440716375,108827.96136173527
2008-11-13,-0.04856673506592086,0.0,0.0,-0.04856673506592086,103542.54259451559
2008-11-14,0.03446036645789526,0.0,0.0,0.03446036645789526,107110.65655630484
2008-11-17,0.011655343574318754,0.0,0.0,0.011655343574318754,108359.06805893942
2008-11-18,0.004294689799771212,0.0,0.0,0.004294689799771212,108824.43664324489
2008-11-19,0.040472235850160014,0.0,0.0,0.040472235850160014,113228.80490933107
2008-11-20,0.040384973473347,0.0,0.0,0.040384973473347,117801.5471920132
2008-11-21,-0.047336971462209144,0.0,0.0,-0.047336971462209144,112225.17871438077
2008-11-24,-0.04999548345584892,0.0,0.0,-0.04999548345584892,106614.42664863628
2008-11-25,0.0041497962062501444,0.0,0.0,0.0041497962062501444,107056.85479187433
2008-11-26,-0.01819659709774291,0.0,0.0,-0.01819659709774291,105108.784338675
2008-11-28,0.00940613075072676,0.0,0.0,0.00940613075072676,106097.45130721453
2008-12-01,0.059261451588916936,0.0,0.0,0.059261451588916936,112384.9402815645
2008-12-02,-0.031052560059579452,0.0,0.0,-0.031052560059579452,108895.10017367896
2008-12-03,-0.00811236304939368,0.0,0.0,-0.00811236304939368,108011.70358676999
2008-12-04,0.020796999179239783,0.0,0.0,0.020796999179239783,110258.02289761235
2008-12-05,-0.018657970293519115,0.0,0.0,-0.018657970293519115,108200.83198176656
2008-12-08,-0.03415707589643034,0.0,0.0,-0.03415707589643034,104505.00795170845
2008-12-09,0.017054015180739613,0.0,0.0,0.017054015180739613,106287.23794378022
2008-12-10,-0.02652042340379162,0.0,0.0,-0.02652042340379162,103468.45539109161
2008-12-11,0.013606635525043199,0.0,0.0,0.013606635525043199,104876.3129519374
2008-12-12,-0.016921127262962854,0.0,0.0,-0.016921127262962854,103101.68751360735
2008-12-15,0.006221449879160856,0.0,0.0,0.006221449879160856,103743.12949493017
2008-12-16,-0.034769993978232466,0.0,0.0,-0.034769993978232466,100135.98150710844
2008-12-17,0.002306832133468095,0.0,0.0,0.002306832133468095,100366.9784069654
2008-12-18,0.020863533083646014,0.0,0.0,0.020863533083646014,102460.9881814647
2008-12-19,-0.0005470868032188322,0.0,0.0,-0.0005470868032188322,102404.93312698587
2008-12-22,0.009021322230259986,0.0,0.0,0.009021322230259986,103328.76102669262
2008-12-23,0.003174500755840204,0.0,0.0,0.003174500755840204,103656.77825667188
2008-12-24,-0.003854529287441555,0.0,0.0,-0.003854529287441555,103257.2301690397
2008-12-26,-0.006137916188700832,0.0,0.0,-0.006137916188700832,102623.44594438473
2008-12-29,0.004482227040093834,0.0,0.0,0.004482227040093834,103083.42752874426
2008-12-30,-0.01233619571783955,0.0,0.0,-0.01233619571783955,101811.77019148396
2008-12-31,-0.017305498355135562,0.0,0.0,-0.017305498355135562,100049.8667699018
2009-01-02,-0.011037475045714305,0.0,0.0,-0.011037475045714305,98945.56886210197
2009-01-05,-0.0017954373962664864,0.4,0.0002,-0.0019954373962664863,98748.12917379967
2009-01-06,-0.011906119801318005,0.0,0.0,-0.011906119801318005,97572.4221177004
2009-01-07,0.015076744242520293,0.0,0.0,0.015076744242520293,99043.4965710922
2009-01-08,0.0008754241285469864,0.0,0.0,0.0008754241285469864,99130.20163776618
2009-01-09,0.01680488498670705,0.0,0.0,0.01680488498670705,100796.0732749979
2009-01-12,0.017285331256246775,0.0,0.0,0.017285331256246775,102538.36679088518
2009-01-13,-0.002062086912309924,0.0,0.0,-0.002062086912309924,102326.92376671606
2009-01-14,0.019541464772643912,0.0,0.0,0.019541464772643912,104326.54174279637
2009-01-15,-0.004276155891648014,0.0,0.0,-0.004276155891648014,103880.42518666765
2009-01-16,-0.00712717299327712,0.0,0.0,-0.00712717299327712,103140.0514257471
2009-01-20,0.03776133421977538,0.0,0.0,0.03776133421977538,107034.75737907954
2009-01-21,-0.03138086815054861,0.0,0.0,-0.03138086815054861,103675.91377024067
2009-01-22,0.011432053946326704,0.0,0.0,0.011432053946326704,104861.14240939677
2009-01-23,-0.005509146563084133,0.0,0.0,-0.005509146563084133,104283.44700709096
2009-01-26,-0.006287686351875887,0.0,0.0,-0.006287686351875887,103627.7454006179
2009-01-27,0.0006741940921963562,0.0,0.0,0.0006741940921963562,103697.61061435463
2009-01-28,-0.025516318575774,0.0,0.0,-0.025516318575774,101051.6293463722
2009-01-29,0.020616371092636067,0.0,0.0,0.020616371092636067,103134.94723649253
2009-01-30,0.011419965146391809,0.0,0.0,0.011419965146391809,104312.74473930823
2009-02-02,0.001203844398832022,0.0,0.0,0.001203844398832022,104438.32105278943
2009-02-03,-0.008825486032289455,0.4,0.0002,-0.009025486032289455,103495.71444489172
2009-02-04,0.0013637773472159553,0.0,0.0,0.0013637773472159553,103636.85955578559
2009-02-05,-0.0046833385836793084,0.0,0.0,-0.0046833385836793084,103151.49305273664
2009-02-06,-0.019626690679844783,0.0,0.0,-0.019626690679844783,101126.97060542641
2009-02-09,0.00016393056942542983,0.0,0.0,0.00016393056942542983,101143.54840730202
2009-02-10,0.027831357443400165,0.0,0.0,0.027831357443400165,103958.5106561195
2009-02-11,-0.0064144942985501895,0.0,0.0,-0.0064144942985501895,103291.66938223004
2009-02-12,0.0007928366833490738,0.0,0.0,0.0007928366833490738,103373.56280680066
2009-02-13,0.007275957470463579,0.0,0.0,0.007275957470463579,104125.70445335323
2009-02-17,0.03174232268635006,0.0,0.0,0.03174232268635006,107430.89616405508
2009-02-18,-0.001961444189269102,0.0,0.0,-0.001961444189269102,107220.1764570261
2009-02-19,0.003187521119217019,0.0,0.0,0.003187521119217019,107561.94303388904
2009-02-20,-0.0020755979146388943,0.0,0.0,-0.0020755979146388943,107338.6876892334
2009-02-23,0.020696911207547998,0.0,0.0,0.020696911207547998,109560.26697747219
2009-02-24,-0.02139441046431827,0.0,0.0,-0.02139441046431827,107216.28965517586
2009-02-25,0.008200135215650996,0.0,0.0,0.008200135215650996,108095.47772766872
2009-02-26,0.005702196350578526,0.0,0.0,0.005702196350578526,108711.85936628147
2009-02-27,0.00708431858618045,0.0,0.0,0.00708431858618045,109482.00881212825
2009-03-02,0.03308027144978692,0.0,0.0,0.03308027144978692,113103.7033825014
2009-03-03,-0.000628241414621711,0.0,0.0,-0.000628241414621711,113032.64695188942
2009-03-04,-0.01927869055744722,0.0,0.0,-0.01927869055744722,110853.52552841477
2009-03-05,0.020619749162696332,0.0,0.0,0.020619749162696332,113139.29741861121
2009-03-06,-0.004893502734022059,0.0,0.0,-0.004893502734022059,112585.6499573679
2009-03-09,0.008804859348463968,0.0,0.0,0.008804859348463968,113576.95076989793
2009-03-10,-0.03643505043283286,0.0,0.0,-0.03643505043283286,109438.76884058931
2009-03-11,0.003010225434888436,0.0,0.0,0.003010225434888436,109768.20420611615
2009-03-12,-0.024632121551718712,0.0,0.0,-0.024632121551718712,107064.3804575972
2009-03-13,-0.0005930643611376071,0.0,0.0,-0.0005930643611376071,107000.88438920052
2009-03-16,0.0027663000389728243,0.0,0.0,0.0027663000389728243,107296.88093985649
2009-03-17,-0.01737201715349169,0.0,0.0,-0.01737201715349169,105432.91768365316
2009-03-18,-0.015434786536061663,0.0,0.0,-0.015434786536061663,103805.58310533181
2009-03-19,0.003019643033429709,0.0,0.0,0.003019643033429709,104119.03891118694
2009-03-20,0.014254270810688929,0.0,0.0,0.014254270810688929,105603.17988837567
2009-03-23,-0.042321532637269746,0.0,0.0,-0.042321532637269746,101133.8914641303
2009-03-24,0.02170285086509015,0.0,0.0,0.02170285086509015,103328.78522798252
2009-03-25,-0.007609585465110137,0.0,0.0,-0.007609585465110137,102542.49600578418
2009-03-26,-0.008486364302475713,0.0,0.0,-0.008486364302475713,101672.28302819394
2009-03-27,0.017177296328285675,0.0,0.0,0.017177296328285675,103418.73796214256
2009-03-30,0.023797896402386966,0.0,0.0,0.023797896402386966,105879.88637423125
2009-03-31,-0.013731686785882026,0.0,0.0,-0.013731686785882026,104425.97693761553
2009-04-01,-0.006507896468651098,0.0,0.0,-0.006507896468651098,103746.38349106777
2009-04-02,-0.029645865549683268,0.2,0.0001,-0.029745865549683267,100660.3575164766
2009-04-03,-0.01719250651532428,0.0,0.0,-0.01719250651532428,98929.75366403972
2009-04-06,0.0036929159605160193,0.0,0.0,0.0036929159605160193,99295.09293031557
2009-04-07,0.019001989867664215,0.0,0.0,0.019001989867664215,101181.8972800862
2009-04-08,-0.005501918133897643,0.0,0.0,-0.005501918133897643,100625.20276461872
2009-04-09,-0.02835076925636574,0.0,0.0,-0.02835076925636574,97772.400859664
2009-04-13,-0.0013200017246771778,0.0,0.0,-0.0013200017246771778,97643.34112190343
2009-04-14,0.015012633050955081,0.0,0.0,0.015012633050955081,99109.22477203578
2009-04-15,-0.012425432194218223,0.0,0.0,-0.012425432194218223,97877.74981980932
2009-04-16,-0.009059547389071576,0.0,0.0,-0.009059547389071576,96991.02170698108
2009-04-17,-0.0021373684377262725,0.0,0.0,-0.0021373684377262725,96783.71615844175
2009-04-20,0.0327901197275008,0.0,0.0,0.0327901197275008,99957.2657989495
2009-04-21,-0.017583640613536698,0.0,0.0,-0.017583640613536698,98199.65316042902
2009-04-22,0.005282597766639641,0.0,0.0,0.005282597766639641,98718.40242889908
2009-04-23,-0.010322913764467801,0.0,0.0,-0.010322913764467801,97699.34087365953
2009-04-24,-0.012555426018853389,0.0,0.0,-0.012555426018853389,96472.68402722955
2009-04-27,0.01531546003415618,0.0,0.0,0.01531546003415618,97950.20756383636
2009-04-28,-0.002850787854135739,0.0,0.0,-0.002850787854135739,97670.97230180331
2009-04-29,-0.01856738226231446,0.0,0.0,-0.01856738226231446,95857.47802314379
2009-04-30,-0.003071705124427682,0.0,0.0,-0.003071705124427682,95563.03211668538
2009-05-01,-0.004758366568074001,0.0,0.0,-0.004758366568074001,95108.30817951757
2009-05-04,-0.023428567140938772,0.0,0.0,-0.023428567140938772,92880.05679567264
2009-05-05,0.00681270953729487,0.0,0.0,0.00681270953729487,93512.82164442902
2009-05-06,-0.01172771913649432,0.0,0.0,-0.01172771913649432,92416.12953652206
2009-05-07,0.00865571437953413,0.0,0.0,0.00865571437953413,93216.05715785222
2009-05-08,-0.020639847500506216,0.0,0.0,-0.020639847500506216,91292.09195351567
2009-05-11,0.013657019946797891,0.0,0.0,0.013657019946797891,92538.86987430973
2009-05-12,-0.001605094984109956,0.0,0.0,-0.001605094984109956,92390.33619843927
2009-05-13,0.019818208718618183,0.0,0.0,0.019818208718618183,94221.34716480326
2009-05-14,-0.006514757887069078,0.0,0.0,-0.006514757887069078,93607.51790023108
2009-05-15,0.009543007147625493,0.0,0.0,0.009543007147625493,94500.81511262446
2009-05-18,-0.026709620289626798,0.0,0.0,-0.026709620289626798,91976.73422390604
2009-05-19,-0.0009416975023401558,0.0,0.0,-0.0009416975023401558,91890.11996301399
2009-05-20,-0.0001241437870618926,0.0,0.0,-0.0001241437870618926,91878.71237552821
2009-05-21,0.003068713059886264,0.0,0.0,0.003068713059886264,92160.66178012053
2009-05-22,-0.0017401458845653357,0.0,0.0,-0.0017401458845653357,92000.28878380502
2009-05-26,-0.014262964558818958,0.0,0.0,-0.014262964558818958,90688.0919254805
2009-05-27,0.005846231032223126,0.0,0.0,0.005846231032223126,91218.27546274835
2009-05-28,-0.006191162152211872,0.0,0.0,-0.006191162152211872,90653.52832811336
2009-05-29,-0.007621406518386442,0.0,0.0,-0.007621406518386442,89962.62093639874
2009-06-01,-0.022279378892303105,0.0,0.0,-0.022279378892303105,87958.30961841207
2009-06-02,0.003490531308995659,0.2,0.0001,0.0033905313089956594,88256.53502105964
2009-06-03,0.01283164128979806,0.0,0.0,0.01283164128979806,89389.01121993035
2009-06-04,-0.01223317721302063,0.0,0.0,-0.01223317721302063,88295.49960478026
2009-06-05,-0.001374411779111817,0.0,0.0,-0.001374411779111817,88174.14523008089
2009-06-08,0.0031642510939789647,0.0,0.0,0.0031642510939789647,88453.15036558583
2009-06-09,-0.0027004753028141426,0.0,0.0,-0.0027004753028141426,88214.28481756746
2009-06-10,-0.0009311807682060417,0.0,0.0,-0.0009311807682060417,88132.14137206429
2009-06-11,-0.002204415823260886,0.0,0.0,-0.002204415823260886,87937.86148508584
2009-06-12,0.001127946999770002,0.0,0.0,0.001127946999770002,88037.05073211415
2009-06-15,0.018198446010304223,0.0,0.0,0.018198446010304223,89639.18824676893
2009-06-16,0.008080843123917825,0.0,0.0,0.008080843123917825,90363.54846474642
2009-06-17,0.0017103652097761768,0.0,0.0,0.0017103652097761768,90518.10313427243
2009-06-18,-0.005424321035469681,0.0,0.0,-0.005424321035469681,90027.10388335038
2009-06-19,-0.00014634422335642067,0.0,0.0,-0.00014634422335642067,90013.92893675156
2009-06-22,0.01947734942954348,0.0,0.0,0.01947734942954348,91767.16168417876
2009-06-23,-0.0029511271917977756,0.0,0.0,-0.0029511271917977756,91496.34511801848
2009-06-24,-0.005655347437603819,0.0,0.0,-0.005655347437603819,90978.90149710518
2009-06-25,-0.004737162430546782,0.0,0.0,-0.004737162430546782,90547.91966296067
2009-06-26,-0.0003505482246181189,0.0,0.0,-0.0003505482246181189,90516.17825047996
2009-06-29,-0.0035343726534703746,0.0,0.0,-0.0035343726534703746,90196.26034537483
2009-06-30,0.0031649762018537415,0.0,0.0,0.0031649762018537415,90481.72936286413
2009-07-01,-0.004819073156490505,0.0,0.0,-0.004819073156490505,90045.69128973872
2009-07-02,0.018217757679717374,0.2,0.0001,0.018117757679717374,91677.11730462885
2009-07-06,0.0014038867677906076,0.0,0.0,0.0014038867677906076,91805.821596522
2009-07-07,0.013335872509470404,0.0,0.0,0.013335872509470404,93030.13232896039
2009-07-08,0.009197304201305136,0.0,0.0,0.009197304201305136,93885.75875587751
2009-07-09,-0.004788747406327343,0.0,0.0,-0.004788747406327343,93436.16357214424
2009-07-10,0.005610304993373405,0.0,0.0,0.005610304993373405,93960.36894719469
2009-07-13,-0.011031018842473882,0.0,0.0,-0.011031018842473882,92923.89034689238
2009-07-14,-0.0065552725256353694,0.0,0.0,-0.0065552725256353694,92314.74892152625
2009-07-15,-0.02537728674347615,0.0,0.0,-0.02537728674347615,89972.05106749266
2009-07-16,0.0002782837316209095,0.0,0.0,0.0002782837316209095,89997.08882560531
2009-07-17,-0.0028395798807215543,0.0,0.0,-0.0028395798807215543,89741.53490285261
2009-07-20,-0.012601201183418365,0.0,0.0,-0.012601201183418365,88610.683767033
2009-07-21,0.004571947029524803,0.0,0.0,0.004571947029524803,89015.80711946586
2009-07-22,-0.0029260336337622044,0.0,0.0,-0.0029260336337622044,88755.34387389781
2009-07-23,-0.015554966040291284,0.0,0.0,-0.015554966040291284,87374.75751404496
2009-07-24,-0.0006490291103681821,0.0,0.0,-0.0006490291103681821,87318.048752907
2009-07-27,-0.005364788323962001,0.0,0.0,-0.005364788323962001,86849.60590448625
2009-07-28,0.006006292424059346,0.0,0.0,0.006006292424059346,87371.25003446291
2009-07-29,0.010093495836269185,0.0,0.0,0.010093495836269185,88253.1313828954
2009-07-30,-0.010382119700877778,0.0,0.0,-0.010382119700877778,87336.87680890088
2009-07-31,-0.0029812756226479053,0.0,0.0,-0.0029812756226479053,87076.5015071123
2009-08-03,-0.017222775352822864,0.0,0.0,-0.017222775352822864,85576.80248314557
2009-08-04,-0.005418163159128975,0.2,0.0001,-0.005518163159128975,85104.57572440701
2009-08-05,-0.005407649521530289,0.0,0.0,-0.005407649521530289,84644.36000621089
2009-08-06,0.005372136478752054,0.0,0.0,0.005372136478752054,85099.08106032087
2009-08-07,-0.008566544895302952,0.0,0.0,-0.008566544895302952,84370.07596186861
2009-08-10,0.005796466964054082,0.0,0.0,0.005796466964054082,84859.12431993631
2009-08-11,0.010414071521229307,0.0,0.0,0.010414071521229307,85742.85330983301
2009-08-12,-0.006880563226000302,0.0,0.0,-0.006880563226000302,85152.89418645704
2009-08-13,-0.0023674269729185406,0.0,0.0,-0.0023674269729185406,84951.30092793793
2009-08-14,0.007383169597417683,0.0,0.0,0.007383169597417683,85578.51079021016
2009-08-17,0.0178581514915223,0.0,0.0,0.0178581514915223,87106.78480032062
2009-08-18,-0.00862104574969903,0.0,0.0,-0.00862104574969903,86355.83322344786
2009-08-19,-0.0005005155216914914,0.0,0.0,-0.0005005155216914914,86312.61078853093
2009-08-20,-0.005660410241711601,0.0,0.0,-0.005660410241711601,85824.04600243467
2009-08-21,-0.01140041040341018,0.0,0.0,-0.01140041040341018,84845.61665552575
2009-08-24,0.0015103231037057571,0.0,0.0,0.0015103231037057571,84973.76095060875
2009-08-25,0.0008115900658643316,0.0,0.0,0.0008115900658643316,85042.72481085539
2009-08-26,0.002338064428962739,0.0,0.0,0.002338064428962739,85241.56018067773
2009-08-27,-0.0038519170912509225,0.0,0.0,-0.0038519170912509225,84913.21675813288
2009-08-28,0.001910870202998794,0.0,0.0,0.001910870202998794,85075.47489387677
2009-08-31,0.008191350595292102,0.0,0.0,0.008191350595292102,85772.3579357935
2009-09-01,0.014171271504631468,0.0,0.0,0.014171271504631468,86987.86130769405
2009-09-02,0.006339753330052967,0.2,0.0001,0.0062397533300529665,87530.6441049629
2009-09-03,-0.004678340300328742,0.0,0.0,-0.004678340300328742,87121.14596513294
2009-09-04,-0.007382380595164983,0.0,0.0,-0.007382380595164983,86477.9845077314
2009-09-08,-0.010415414024255233,0.0,0.0,-0.010415414024255233,85577.28049510023
2009-09-09,-0.004969678307506487,0.0,0.0,-0.004969678307506487,85151.98894060834
2009-09-10,-0.0011442943470621359,0.0,0.0,-0.0011442943470621359,85054.5500010225
2009-09-11,0.004644971163725165,0.0,0.0,0.004644971163725165,85449.62593312087
2009-09-14,-0.005564487073910974,0.0,0.0,-0.005564487073910974,84974.14259414548
2009-09-15,-0.00502773440431974,0.0,0.0,-0.00502773440431974,84546.91517394733
2009-09-16,-0.009626350557288898,0.0,0.0,-0.009626350557288898,83733.03692994555
2009-09-17,0.0032157003268484807,0.0,0.0,0.0032157003268484807,84002.2972841692
2009-09-18,-0.00295208412056639,0.0,0.0,-0.00295208412056639,83754.3154362655
2009-09-21,0.0056640485588535855,0.0,0.0,0.0056640485588535855,84228.70394591005
2009-09-22,-0.0052084106733547245,0.0,0.0,-0.0052084106733547245,83790.00626527533
2009-09-23,0.008331683924571398,0.0,0.0,0.008331683924571398,84488.11811351545
2009-09-24,0.008145707051988783,0.0,0.0,0.008145707051988783,85176.33357304198
2009-09-25,0.0027620879589311926,0.0,0.0,0.0027620879589311926,85411.59809838998
2009-09-28,-0.00841932695510075,0.0,0.0,-0.00841932695510075,84692.48992824198
2009-09-29,0.0023518324666659263,0.0,0.0,0.0023518324666659263,84891.67247573799
2009-09-30,-0.00018547426314875488,0.0,0.0,-0.00018547426314875488,84875.92725533807
2009-10-01,0.012366861802600625,0.0,0.0,0.012366861802600625,85925.57611807244
2009-10-02,0.0026376116142193705,0.2,0.0001,0.0025376116142193706,86143.62185798814
2009-10-05,-0.004007682452548655,0.0,0.0,-0.004007682452548655,85798.38557626889
2009-10-06,0.0013936749561495267,0.0,0.0,0.0013936749561495267,85917.96063752461
2009-10-07,0.0015894063642608812,0.0,0.0,0.0015894063642608812,86054.51919096621
2009-10-08,-0.004953799722795715,0.0,0.0,-0.004953799722795715,85628.22233765267
2009-10-09,-0.007232932709624552,0.0,0.0,-0.007232932709624552,85008.87916743965
2009-10-12,-0.00010602022498620278,0.0,0.0,-0.00010602022498620278,84999.8665069445
2009-10-13,0.002713669671988117,0.0,0.0,0.002713669671988117,85230.52806680743
2009-10-14,-0.007285847957211399,0.0,0.0,-0.007285847957211399,84609.55139799982
2009-10-15,-0.003662938840109109,0.0,0.0,-0.003662938840109109,84299.63178593988
2009-10-16,0.004646934669744685,0.0,0.0,0.004646934669744685,84691.36666753267
