date,open,high,low,close,volume
2007-07-02,45.52605597186074,45.82230032215658,45.38073338236929,45.79994201660156,6357400
2007-07-03,45.934094114896425,46.1744406032638,45.87260983198305,46.01793670654297,2146300
2007-07-05,45.94526884251819,46.00116674376521,45.632261064708366,45.78876495361328,6216300
2007-07-06,45.900557359358196,46.14649021896717,45.81112412720132,46.11854553222656,3310600
2007-07-09,46.26944593891307,46.347697863125944,46.174426354427446,46.23031997680664,6013200
2007-07-10,45.973219598542556,46.10177880628371,45.61549519145148,45.66579818725586,5760000
2007-07-11,45.83348280051229,46.12413227851605,45.760821497114165,46.096187591552734,5451600
2007-07-12,46.18004568385282,46.83960107223886,46.18004568385282,46.738990783691406,5022800
2007-07-13,46.453905607005666,46.76132697221187,46.44272432222871,46.70542907714844,5231000
2007-07-16,46.70544745415887,46.78369942074437,46.548943520987876,46.59925079345703,3503000
2007-07-17,46.54332873419845,46.66071088760247,46.442718505859375,46.442718505859375,4005300
2007-07-18,46.28062438964844,46.44271460530511,45.95643542951554,46.28062438964844,10019900
2007-07-19,46.66072095436327,46.77809886868072,46.49862642571221,46.543338775634766,5586300
2007-07-20,46.50421531897727,46.54334129253221,45.93409338083222,46.062652587890625,5625600
2007-07-23,46.386844927957654,46.54334884758158,46.28064827644826,46.342132568359375,5016700
2007-07-24,46.21355827673768,46.21355827673768,45.425444026994185,45.643436431884766,9805600
2007-07-25,45.81113062654173,45.83907958165876,45.185110705862215,45.52048110961914,8867500
2007-07-26,45.30248547670664,45.30248547670664,43.62006014756313,44.005733489990234,13657300
2007-07-27,43.961019952900664,44.156649827100466,43.33500009104986,43.396484375,9895400
2007-07-30,44.02807996229145,44.329910665627416,43.80450545411108,44.167816162109375,9021100
2007-07-31,44.58702930740835,44.80502172460717,44.0448563789426,44.1119270324707,11469500
2007-08-01,43.96102578840654,44.514380153000154,43.46915145151266,44.18460464477539,11344300
2007-08-02,44.156657717114676,44.36346891502879,43.905134157402316,44.31875228881836,9015000
2007-08-03,43.977781943241645,44.1622347712882,43.3349944986136,43.519447326660156,7883200
2007-08-06,43.75978918883914,44.12869054174925,43.48590742908962,43.994544982910156,7220900
2007-08-07,43.6815255063641,44.391383339683934,43.642399551211184,44.145450592041016,8305700
2007-08-08,44.57585306200979,45.09567195794885,44.531136449272665,44.86091613769531,8609500
2007-08-09,43.74302714278261,44.128696207008645,43.49149939020635,43.5809326171875,8844100
2007-08-10,42.64749874555336,43.228797704816124,42.47981356518941,42.831947326660156,11124300
2007-08-13,43.35175150222482,43.469129382734366,42.91577529907227,42.915775299072266,5942900
2007-08-14,43.25673755744264,43.27350521906976,42.35124544988477,42.50216293334961,8083000
2007-08-15,41.96556712790659,42.77044455829471,41.406622454165934,41.507232666015625,11236300
2007-08-16,39.68509246900159,41.36192736205799,37.72878509376911,41.328392028808594,22832500
2007-08-17,41.89292562747568,42.13327214566114,41.2557286749676,41.70847702026367,11580600
2007-08-20,42.0047115733739,42.04383754718115,41.44576665360689,41.84261703491211,7638200
2007-08-21,41.78113523018112,42.06060770663718,41.697292634361986,41.81467056274414,6882500
2007-08-22,42.51335091136478,42.854307667037105,42.45745727006357,42.80400466918945,8277500
2007-08-23,43.27350237931907,43.28468366261031,42.74250656205755,42.9940299987793,4939500
2007-08-24,43.094652395240246,43.765388856581545,43.04993577826856,43.7430305480957,4861900
2007-08-27,43.575338589385574,43.586519874095124,43.27909851074219,43.27909851074219,7691500
2007-08-28,43.10582750233952,43.12818580762023,42.222693633599576,42.40714645385742,8262100
2007-08-29,42.86549420914226,43.45797455551232,42.720167312413224,43.379722595214844,5959300
2007-08-30,42.92697142250283,43.43001843734182,42.70339260234589,43.077884674072266,6076800
2007-08-31,43.99455685933413,44.139883741547195,43.69831671573903,43.832462310791016,7313400
2007-09-04,43.72068065667796,44.4249525841282,43.653605718307226,44.23490905761719,5454400
2007-09-05,43.67595608648254,43.72067270392912,43.40207426734212,43.59211349487305,7351400
2007-09-06,43.625652667684214,43.98337707496986,43.17849502637151,43.754207611083984,4950000
2007-09-07,43.30705196751278,43.44119754712095,43.05552420828498,43.223209381103516,7796000
2007-09-10,43.34617659880574,43.36853064103992,42.70338914209379,43.04434585571289,4196600
2007-09-11,43.390884676390115,43.79891626977895,43.34058168969849,43.78773498535156,7243200
2007-09-12,43.575348143436564,43.97778919300408,43.53063152361538,43.832462310791016,4960400
2007-09-13,44.000146701651076,44.19577657929178,43.85481982208449,44.01691436767578,7211100
2007-09-14,43.53622492312532,43.89394937551632,43.46914998914756,43.759803771972656,5239800
2007-09-17,43.34618283513638,43.50268673975799,42.99404478532621,43.144962310791016,5785200
2007-09-18,43.48034481090601,44.60941216562651,43.323840847322295,44.54792785644531,10021300
2007-09-19,44.99507215289906,45.229828027629246,44.81620992485532,44.950355529785156,6846200
2007-09-20,45.02860228904707,45.201878117504144,44.72118513555994,44.911224365234375,7612300
2007-09-21,45.19628671951606,45.386325946017415,45.10685348510742,45.10685348510742,5809500
2007-09-24,45.41426579621007,45.78317141759477,45.13479339131032,45.207454681396484,5901800
2007-09-25,44.93917379753169,45.3024888595436,44.93917379753169,45.263362884521484,4832900
2007-09-26,45.52606063449097,45.62108450893449,45.296895441800565,45.486934661865234,5547100
2007-09-27,46.06824837651038,46.12414202666116,44.97271662878898,46.090606689453125,6117100
2007-09-28,46.15207294958466,46.353293423028376,45.92849417193491,46.16324996948242,15156000
2007-10-01,46.24710299339416,46.923425856897914,46.19679999587283,46.75574493408203,8508100
2007-10-02,46.72779949325661,46.76692547129532,46.437149979884964,46.638370513916016,5801400
2007-10-03,46.627188701934415,46.64395636884649,46.3533068587431,46.425968170166016,6839700
2007-10-04,46.5824716426549,46.72220788482425,46.40360942325461,46.58806228637695,3061400
