date,open,high,low,close,volume
2007-07-02,46.998890621751755,47.309226942180146,46.998890621751755,47.264892578125,2811700
2007-07-03,47.2427361784607,47.292609178437175,46.94348549472598,46.97673416137695,1387500
2007-07-05,46.72178152060176,46.782740180699065,46.3948252782211,46.45024108886719,4586800
2007-07-06,46.29508183653264,46.30062468678707,46.15099732560913,46.26183319091797,1437800
2007-07-09,46.477970166145,46.51121882057497,46.372677123173986,46.42809295654297,795400
2007-07-10,46.81596208142262,47.21495819091796,46.788252080451635,47.21495819091797,2258000
2007-07-11,47.076468075667286,47.1540510896068,46.72734451293945,46.72734451293945,1191300
2007-07-12,46.854788879828,46.87141320176619,46.47795541339127,46.566619873046875,1941200
2007-07-13,46.79935384185404,46.85477386783274,46.51673200354367,46.69406509399414,725900
2007-07-16,46.83815864756055,47.16511913643865,46.83815864756055,47.14295196533203,952000
2007-07-17,47.026603818764826,47.15405983904759,46.827103395058124,47.04322814941406,734200
2007-07-18,47.06536930745148,47.40341127025385,46.998867793669575,47.22053527832031,1836800
2007-07-19,47.04879038338981,47.248290889278024,46.99337451574524,47.20949935913086,1021000
2007-07-20,47.31476688595764,47.70268624031975,47.281518225968064,47.63618469238281,1459900
2007-07-23,47.48655358936256,47.641719614093724,47.48655358936256,47.55859375,777900
2007-07-24,47.66391408278427,47.74703999447131,47.50320511431185,47.73595428466797,1351600
2007-07-25,47.697140300847465,47.87447352257835,47.65834879071751,47.83013916015625,881100
2007-07-26,48.06842853632405,48.46742932114987,48.018555552199466,48.2291374206543,2866400
2007-07-27,48.24020457119133,48.522826495113854,48.12936871361377,48.36766052246094,5367800
2007-07-30,48.31780614081883,48.41201348502568,48.16264010848818,48.2291374206543,1803900
2007-07-31,48.284554173644544,48.628139128870444,48.18480397554395,48.57826614379883,2467600
2007-08-01,48.54540154954393,48.70117341341723,48.45082213693661,48.47307586669922,2154700
2007-08-02,48.51761496332082,48.65113318449533,48.395221492049295,48.59550094604492,2079400
2007-08-03,48.55653610158641,48.91815185546875,48.55653610158641,48.91815185546875,1577600
2007-08-06,48.79026178683169,48.80139079166849,48.49540682573224,48.56216812133789,1298400
2007-08-07,48.64003383857106,48.79580588537674,48.356303756477885,48.5232048034668,1890800
