date,open,high,low,close,volume
2007-07-02,49.35619748354385,49.35619748354385,49.119363515554106,49.19041442871094,3074400
2007-07-03,49.39404998527846,49.39878767249279,49.10511249974468,49.19984817504883,45900
2007-07-05,48.97725068080542,49.09566762944673,48.87304318779331,48.88251495361328,83600
2007-07-06,48.83988832477627,48.91093921924922,48.7025242258082,48.787784576416016,83700
2007-07-09,48.929873334374875,48.94881686164392,48.801981035624074,48.88724136352539,100900
2007-07-10,49.20931655410651,49.31352398288188,49.02932420409213,49.22352600097656,159600
2007-07-11,49.27088292117447,49.29456773744411,48.972473750673046,49.000892639160156,86000
2007-07-12,49.10508786845552,49.10508786845552,48.764046836020995,48.806678771972656,129500
2007-07-13,48.953572805282704,49.04357085546063,48.820946382156706,49.0198860168457,71800
2007-07-16,49.10986420295,49.18091507625696,48.97723783346903,49.14775848388672,90500
2007-07-17,49.13829213402381,49.2282901643328,48.96777145227951,49.04356002807617,86600
2007-07-18,49.05779162726621,49.33251991784412,49.0388444747643,49.1856803894043,85900
2007-07-19,49.10037947799595,49.209320989683484,48.94880239426272,49.0814323425293,170900
2007-07-20,49.30880925987438,49.42248850157323,49.19513001817553,49.218814849853516,181000
2007-07-23,49.29458695150241,49.32300585106665,49.14301346416482,49.16196060180664,56900
2007-07-24,49.35615724058278,49.35615724058278,49.07195743347972,49.100379943847656,101600
2007-07-25,49.285095427393735,49.308776629602654,49.13825607299805,49.13825607299805,239800
2007-07-26,49.34671061145218,49.545650216362645,49.034088134765625,49.034088134765625,104600
2007-07-27,49.25668158771754,49.40352096793642,48.78775178148656,48.85406494140625,91400
2007-07-30,49.13354784332925,49.18564796110989,48.71671799070454,48.92987060546875,138300
2007-07-31,48.97723984106311,49.19986423344484,48.90618896484375,48.90618896484375,152700
2007-08-01,49.28312344053482,49.378309089955074,48.983281745771485,49.06418991088867,77200
2007-08-02,49.126086161220044,49.27362507415497,48.969026500359455,48.997581481933594,117400
2007-08-03,49.19275212079454,49.45927515606427,49.11660060722946,49.2403450012207,109200
2007-08-06,49.4068605905312,49.49728949290278,49.04039187177715,49.068946838378906,99100
2007-08-07,49.31645954555904,49.34977489999348,49.06897094310208,49.202232360839844,100500
2007-08-08,48.907127719139524,49.38306316778132,48.907127719139524,49.25455856323242,92500
2007-08-09,49.345038215110634,49.38787070661682,49.06899449950506,49.21177673339844,69300
2007-08-10,49.25933972683596,49.7067203993508,48.897627616481394,48.99281692504883,142700
2007-08-13,49.092774406553,49.3640576447097,49.02614369059182,49.16416549682617,155100
2007-08-14,49.27360343794992,49.497293711661285,49.14510244619011,49.47349548339844,115800
2007-08-15,49.47826605717643,49.4830264300305,49.22602076241915,49.34024429321289,125700
2007-08-16,49.39733325716895,49.50679636055806,48.82620862561708,48.859527587890625,438800
2007-08-17,48.93097778087274,49.2070215254709,48.83103165909135,48.945255279541016,234100
2007-08-20,48.95475758249657,49.35930229374658,48.95475758249657,49.29743194580078,129100
2007-08-21,49.30694424268321,49.454486798129274,49.24507390078757,49.39737319946289,104000
2007-08-22,49.39736838851912,49.54490729849427,49.28790157617858,49.497314453125,102600
2007-08-23,49.46401218524221,49.61631150937942,49.34026784966125,49.52112579345703,88600
